property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,floor_num,total_floors,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,ats triumph,sector 104,1.75,7642.0,3.0,4.0,3.0,0.2,Moderately Old,11.0,27.0,2073.0,0,1,0,0,0,2,60
flat,ats triumph,sector 104,2.78,8825.0,4.0,4.0,3.0,0.2,Moderately Old,11.0,27.0,2851.0,0,1,0,0,0,2,60
flat,paras dews,sector 106,1.42,6030.0,4.0,6.0,3.0,0.2,Moderately Old,11.0,24.0,2131.0,0,1,0,0,0,2,84
flat,shapoorji pallonji joyville gurugram,sector 102,2.4,10545.0,4.0,4.0,3.0,0.2,Moderately Old,15.0,26.0,1957.0,0,0,0,0,0,2,58
flat,experion the heartsong,sector 108,2.28,8204.0,4.0,5.0,3.0,0.2,Moderately Old,8.0,14.0,2515.0,0,0,0,0,0,2,51
flat,sobha city,sector 108,1.9,13758.0,2.0,2.0,2.0,0.2,Moderately Old,8.0,24.0,1250.0,0,0,0,0,0,2,44
flat,sobha city,sector 108,3.25,15685.0,3.0,3.0,3.0,0.2,Moderately Old,12.0,24.0,1875.0,0,0,0,0,0,2,58
flat,sbtl caladium,sector 109,1.6,6287.0,3.0,3.0,3.0,0.2,Moderately Old,9.0,19.0,2303.0,0,1,0,0,0,2,60
flat,ats triumph,sector 104,4.45,6846.0,4.0,5.0,3.0,0.2,Moderately Old,27.0,27.0,7221.0,0,0,0,0,0,2,60
flat,m3m woodshire,sector 107,0.82,6003.0,2.0,2.0,3.0,0.2,Moderately Old,7.0,14.0,1236.0,0,0,0,0,0,2,67
flat,signature global solera,sector 107,0.5,7752.0,3.0,2.0,2.0,0.2,Moderately Old,6.0,14.0,717.0,0,0,0,0,1,2,15
flat,signature global solera,sector 107,0.52,8062.0,3.0,2.0,2.0,0.2,Moderately Old,5.0,14.0,717.0,0,0,0,0,1,2,15
flat,signature global solera,sector 107,0.28,5726.0,2.0,2.0,2.0,0.2,Moderately Old,6.0,14.0,543.0,0,0,0,0,0,2,37
flat,signature global solera,sector 107,0.29,5930.0,2.0,2.0,2.0,0.2,Moderately Old,3.0,14.0,543.0,0,0,0,0,0,2,37
flat,experion the heartsong,sector 108,0.97,9238.0,2.0,2.0,3.0,0.2,Moderately Old,10.0,15.0,1166.0,0,1,0,0,0,2,84
flat,m3m woodshire,sector 107,0.8,5857.0,2.0,2.0,3.0,0.2,Moderately Old,7.0,14.0,1236.0,0,0,0,0,0,0,84
flat,emaar gurgaon greens,sector 102,1.45,14174.0,3.0,3.0,3.0,0.2,Moderately Old,10.0,14.0,1315.0,0,1,0,0,0,2,84
flat,pareena coban residences,sector 99a,1.1,7097.0,2.0,2.0,3.0,0.2,New Property,9.0,20.0,1368.0,1,0,0,0,0,2,67
flat,ireo the corridors,sector 67a,1.4,9434.0,2.0,2.0,2.0,0.2,Moderately Old,8.0,19.0,1149.0,1,0,0,0,1,2,58
flat,tulip violet,sector 69,1.42,8999.0,3.0,3.0,2.0,0.2,Moderately Old,8.0,14.0,1428.0,0,0,0,1,0,0,68
flat,dlf the primus,sector 82a,2.95,11452.0,4.0,5.0,3.0,0.2,Moderately Old,10.0,32.0,2110.0,0,1,0,0,0,1,84
flat,experion windchants,sector 112,2.6,10651.0,2.0,2.0,3.0,0.2,Moderately Old,8.0,28.0,1939.03,0,0,0,0,0,2,84
flat,ansal housing highland park,sector 103,1.1,6243.0,3.0,3.0,3.0,0.2,New Property,7.0,18.0,1500.0,0,0,0,0,0,2,58
flat,m3m woodshire,sector 107,0.75,5490.0,2.0,2.0,3.0,0.2,Moderately Old,14.0,14.0,1201.0,0,0,0,1,0,2,84
flat,m3m woodshire,sector 107,1.3,8922.0,3.0,3.0,3.0,0.2,Moderately Old,4.0,14.0,1554.0,0,0,0,1,0,0,84
flat,m3m woodshire,sector 107,1.49,6311.0,3.0,4.0,3.0,0.2,Moderately Old,5.0,14.0,2137.0,0,1,1,0,0,0,84
flat,godrej oasis,sector 88a,1.19,10162.0,2.0,2.0,3.0,0.2,Moderately Old,15.0,17.0,1387.0,1,0,0,1,0,0,84
flat,godrej oasis,sector 88a,1.15,7116.0,2.0,2.0,3.0,0.2,Moderately Old,14.0,17.0,1380.0,1,0,0,1,0,2,84
flat,satya the hermitage,sector 103,0.99,6653.0,3.0,4.0,3.0,0.2,Moderately Old,2.0,11.0,1731.0,0,1,0,1,0,2,84
flat,vatika gurgaon,sector 83,0.78,6265.0,2.0,2.0,2.0,0.2,Moderately Old,3.0,18.0,850.0,1,0,0,1,0,0,84
flat,vatika gurgaon,sector 83,1.15,5808.0,3.0,3.0,2.0,0.2,Moderately Old,3.0,18.0,1350.0,1,1,1,1,0,0,84
flat,raheja vedaanta,sector 108,0.8,4080.0,3.0,3.0,3.0,0.2,Moderately Old,9.0,22.0,1664.0,0,0,0,1,0,2,84
flat,conscient heritage max,sector 102,2.2,10237.0,3.0,4.0,3.0,0.2,Moderately Old,20.0,25.0,1186.0,1,1,0,0,0,0,38
flat,shree arihant apartment,sector 54,1.55,8611.0,3.0,3.0,3.0,0.2,Moderately Old,3.0,9.0,1900.0,0,1,0,0,0,0,42
flat,tulip violet,sector 69,1.55,9823.0,3.0,3.0,2.0,0.2,Moderately Old,0.0,14.0,1428.0,0,0,0,1,0,0,64
flat,tulip white,sector 69,0.9,6000.0,3.0,2.0,3.0,0.2,Moderately Old,1.0,13.0,1326.0,0,0,0,0,0,0,84
flat,denso haryana housing society,manesar,0.9,4308.0,3.0,3.0,3.0,0.2,Moderately Old,5.0,10.0,2321.0,0,1,0,0,0,2,7
flat,the nav manesar apartment,sector 1,0.85,3953.0,3.0,3.0,3.0,0.2,Moderately Old,5.0,12.0,1946.0,0,1,0,0,0,2,0
flat,ireo skyon,sector 60,3.0,12484.0,3.0,3.0,3.0,0.2,Moderately Old,5.0,12.0,2400.0,0,1,0,0,0,0,84
flat,ireo skyon,sector 60,2.12,15531.0,2.0,2.0,2.0,0.2,Moderately Old,2.0,12.0,1350.0,0,0,0,1,0,0,84
flat,umang winter hills,sector 77,1.05,5763.0,3.0,3.0,3.0,0.2,Moderately Old,7.0,18.0,1600.0,0,0,0,0,0,2,35
flat,ss the leaf,sector 85,1.65,6852.0,3.0,4.0,3.0,0.2,New Property,9.0,26.0,2179.0,0,0,0,1,0,2,21
flat,alpha corp gurgaonone,sector 84,1.5,7641.0,3.0,3.0,3.0,0.2,Moderately Old,20.0,26.0,1833.0,0,1,0,0,0,0,28
flat,m3m merlin,sector 67,3.4,14419.0,3.0,4.0,3.0,0.2,Moderately Old,16.0,21.0,2134.0,0,1,0,0,0,0,75
flat,m3m merlin,sector 67,3.5,14843.0,3.0,4.0,3.0,0.2,Moderately Old,15.0,21.0,2134.0,0,1,0,0,0,0,75
flat,ireo victory valley,sector 67,3.15,12847.0,3.0,4.0,3.0,0.2,Moderately Old,15.0,39.0,2219.0,0,1,0,1,0,0,66
flat,dlf the icon,sector 43,5.25,20388.0,4.0,4.0,3.0,0.2,Old Property,9.0,18.0,2570.0,0,1,0,1,1,2,68
flat,m3m merlin,sector 67,2.78,13581.0,3.0,3.0,3.0,0.2,Moderately Old,4.0,21.0,1853.0,0,0,0,1,0,0,75
flat,ansal heights,sector 92,0.72,4500.0,3.0,3.0,3.0,0.2,Moderately Old,9.0,15.0,1700.0,0,1,0,0,0,2,35
flat,professors enclave cghs,sector 56,1.55,7750.0,3.0,3.0,3.0,0.2,Old Property,6.0,9.0,1810.0,0,1,0,0,0,0,35
flat,ansal maple heights,sector 43,1.5,12658.0,3.0,3.0,3.0,0.2,Old Property,7.0,14.0,1385.0,0,0,1,0,0,0,84
flat,ireo victory valley,sector 67,3.05,16267.0,3.0,4.0,2.0,0.2,Moderately Old,35.0,51.0,2200.0,1,1,0,0,0,0,84
flat,ireo the grand arch,sector 58,3.83,21577.0,3.0,4.0,2.0,0.2,Moderately Old,10.0,29.0,2000.0,1,1,0,0,0,0,84
flat,m3m skywalk,sector 74,2.25,13636.0,3.0,3.0,2.0,0.2,Moderately Old,9.0,30.0,1938.0,0,1,0,0,0,0,84
flat,vatika gurgaon,sector 83,1.4,7179.0,4.0,4.0,3.0,0.2,Moderately Old,10.0,18.0,2166.0,0,1,0,0,0,2,21
flat,experion windchants,sector 112,3.75,13383.0,3.0,5.0,3.0,0.2,Moderately Old,22.0,28.0,2536.0,0,1,0,0,0,0,35
flat,capital residences 360,sector 70a,1.51,7642.0,3.0,3.0,3.0,0.2,Moderately Old,7.0,22.0,1788.0,0,1,0,0,0,2,35
flat,bestech park view city,sector 48,2.7,11714.0,3.0,3.0,3.0,0.2,Moderately Old,7.0,14.0,2000.0,1,1,0,0,0,0,84
flat,la vida by tata housing,sector 113,3.35,12444.0,4.0,4.0,3.0,0.2,Moderately Old,11.0,25.0,2991.0,1,1,0,0,0,0,84
flat,tulip violet,sector 69,1.5,10714.0,3.0,3.0,2.0,0.2,Moderately Old,8.0,14.0,1492.0,0,0,0,1,0,0,84
flat,bestech park view grand spa,sector 81,2.2,8271.0,3.0,4.0,3.0,0.2,Moderately Old,8.0,19.0,2481.0,0,1,0,0,0,0,84
flat,dlf the primus,sector 82a,2.55,11219.0,4.0,4.0,3.0,0.2,Moderately Old,14.0,32.0,1773.0,0,0,0,0,0,1,35
flat,signature global synera,sector 81,0.45,7525.0,2.0,2.0,2.0,0.2,Moderately Old,6.0,14.0,664.0,0,0,1,0,0,0,30
flat,vatika gurgaon,sector 83,1.18,6801.0,3.0,3.0,2.0,0.2,Moderately Old,14.0,18.0,1618.0,0,0,0,0,0,2,21
flat,alpha corp gurgaonone,sector 84,0.85,6693.0,2.0,2.0,3.0,0.2,Moderately Old,6.0,26.0,1158.0,0,0,0,0,0,0,28
flat,alpha corp gurgaonone,sector 84,1.49,7590.0,3.0,3.0,3.0,0.2,Moderately Old,6.0,26.0,1833.0,0,1,0,0,0,2,28
flat,parsvnath exotica,sector 53,6.5,19174.0,4.0,5.0,3.0,0.2,Moderately Old,10.0,18.0,3000.0,1,1,0,1,0,0,84
flat,sare homes,sector 92,1.18,5207.0,4.0,4.0,3.0,0.2,Moderately Old,8.0,21.0,2517.0,0,1,0,0,0,2,58
flat,sare homes,sector 92,0.8,5253.0,3.0,3.0,3.0,0.2,Moderately Old,7.0,21.0,1692.0,1,0,0,0,0,0,50
flat,vatika gurgaon,sector 83,1.42,8875.0,4.0,4.0,3.0,0.2,Moderately Old,7.0,14.0,2000.0,1,1,0,0,0,2,67
flat,m3m golfestate,sector 65,5.0,16667.0,3.0,3.0,3.0,0.2,Moderately Old,2.0,40.0,3245.0,0,1,0,0,0,0,84
flat,dlf the skycourt,sector 86,1.72,8917.0,3.0,3.0,1.0,0.2,Moderately Old,8.0,19.0,1746.0,0,0,0,0,1,0,35
flat,emaar emerald hills,sector 65,1.95,13929.0,3.0,3.0,3.0,0.2,New Property,1.0,2.0,1555.0,0,0,1,0,0,0,67
flat,mapsko paradise,sector 83,0.75,5597.0,3.0,3.0,3.0,0.2,New Property,10.0,12.0,1162.0,0,0,0,0,1,0,35
flat,bptp terra,sector 37d,1.72,7850.0,3.0,3.0,3.0,0.2,Moderately Old,10.0,23.0,1983.0,0,1,0,0,0,2,24
flat,adani m2k oyster grande,sector 102,2.5,7817.0,4.0,5.0,3.0,0.2,Moderately Old,10.0,24.0,2600.0,0,1,0,1,0,0,84
flat,emaar imperial gardens,sector 102,1.7,8395.0,3.0,4.0,3.0,0.2,Moderately Old,8.0,14.0,1750.0,0,1,0,1,0,0,84
flat,unitech fresco,sector 50,1.14,8533.0,2.0,2.0,2.0,0.2,Moderately Old,19.0,19.0,1330.0,0,0,0,0,1,0,84
flat,ansal maple crescent,sector 43,1.35,10037.0,3.0,3.0,3.0,0.2,Old Property,2.0,13.0,1320.0,0,0,0,0,1,0,42
flat,prime habitat,sector 99a,0.27,6054.0,2.0,2.0,1.0,0.2,Moderately Old,10.0,12.0,498.0,0,0,0,0,0,2,44
flat,dlf new town heights,sector 86,1.4,5942.0,4.0,4.0,3.0,0.2,Moderately Old,20.0,22.0,2132.0,0,1,0,1,0,2,51
flat,dlf new town heights,sector 86,1.25,6477.0,3.0,4.0,3.0,0.2,Moderately Old,2.0,22.0,1747.0,0,1,0,1,0,2,51
flat,ss the leaf,sector 85,1.18,10727.0,2.0,2.0,3.0,0.2,Moderately Old,9.0,26.0,1700.0,1,0,0,0,0,0,84
flat,ss the leaf,sector 85,1.1,9565.0,2.0,2.0,3.0,0.2,Moderately Old,10.0,26.0,1600.0,0,0,0,1,0,2,84
flat,m3m woodshire,sector 107,1.21,6227.0,3.0,3.0,3.0,0.2,Moderately Old,7.0,14.0,1712.0,0,0,0,0,0,0,75
flat,indiabulls enigma,sector 110,3.45,10147.0,4.0,4.0,3.0,0.2,Moderately Old,9.0,20.0,3077.0,0,1,0,0,0,0,59
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,10529.0,3.0,3.0,3.0,0.2,Moderately Old,10.0,26.0,1676.0,0,0,0,0,0,2,50
flat,puri diplomatic greens,sector 111,3.65,12373.0,4.0,5.0,3.0,0.2,Moderately Old,17.0,21.0,2670.0,0,1,0,0,0,2,66
flat,dlf regency park,sector 28,2.3,11819.0,3.0,3.0,3.0,0.2,Old Property,7.0,21.0,1777.0,0,1,0,0,0,2,67
flat,emaar mgf the palm drive,sector 66,3.4,15455.0,3.0,4.0,3.0,0.2,Moderately Old,9.0,17.0,1991.0,0,1,1,0,0,0,67
flat,eldeco accolade,sohna road,1.14,6529.0,3.0,3.0,3.0,0.2,Moderately Old,4.0,18.0,1382.0,0,0,0,0,0,2,75
flat,eldeco accolade,sohna road,0.96,6571.0,2.0,2.0,3.0,0.2,Moderately Old,14.0,18.0,1131.0,1,0,0,0,0,2,75
flat,la vida by tata housing,sector 113,3.05,15561.0,3.0,4.0,3.0,0.2,Moderately Old,3.0,25.0,2150.0,0,1,0,0,0,2,84
flat,la vida by tata housing,sector 113,2.35,13352.0,3.0,4.0,3.0,0.2,Moderately Old,3.0,25.0,1930.0,0,1,0,0,0,2,84
flat,pareena coban residences,sector 99a,1.05,6774.0,2.0,2.0,3.0,0.2,Moderately Old,2.0,20.0,1390.0,1,0,0,0,0,2,35
flat,pareena coban residences,sector 99a,1.02,8793.0,2.0,2.0,3.0,0.2,Moderately Old,3.0,20.0,1430.0,1,0,0,0,0,2,84
flat,pareena coban residences,sector 99a,1.08,6626.0,3.0,5.0,3.0,0.2,Moderately Old,2.0,20.0,1750.0,0,1,0,0,1,2,35
flat,tata gurgaon gateway,sector 113,1.75,10442.0,2.0,2.0,2.0,0.2,Moderately Old,10.0,24.0,1430.0,1,0,0,0,0,2,60
flat,tata gurgaon gateway,sector 113,2.45,10788.0,3.0,3.0,3.0,0.2,Moderately Old,8.0,24.0,2014.0,0,0,0,0,0,2,60
flat,tata gurgaon gateway,sector 113,6.0,9139.0,5.0,6.0,3.0,0.2,Moderately Old,24.0,24.0,7293.0,0,0,0,0,0,2,67
flat,ats kocoon,sector 109,1.68,9628.0,3.0,3.0,3.0,0.2,Moderately Old,8.0,20.0,1579.0,0,0,0,0,0,2,75
flat,shapoorji pallonji joyville gurugram,sector 102,1.26,10040.0,2.0,2.0,2.0,0.2,Moderately Old,10.0,26.0,1100.0,0,0,0,0,0,2,58
flat,conscient heritage max,sector 102,1.82,9010.0,3.0,4.0,3.0,0.2,Moderately Old,12.0,25.0,1758.0,0,1,0,0,0,2,51
flat,puri diplomatic greens,sector 111,2.58,11727.0,3.0,4.0,2.0,0.2,Moderately Old,9.0,21.0,1991.0,0,1,0,0,0,2,51
flat,la vida by tata housing,sector 113,1.75,10492.0,2.0,2.0,3.0,0.2,Moderately Old,10.0,25.0,1424.0,1,0,0,0,0,2,43
flat,sobha city,sector 108,2.6,15196.0,3.0,3.0,2.0,0.2,Moderately Old,8.0,24.0,1549.0,0,0,0,0,0,2,58
flat,sobha city,sector 108,2.9,14478.0,3.0,4.0,2.0,0.2,Moderately Old,11.0,24.0,1813.0,0,0,0,0,0,2,58
flat,m3m woodshire,sector 107,1.4,5930.0,3.0,4.0,3.0,0.2,Moderately Old,6.0,14.0,2137.0,0,1,0,0,0,2,67
flat,ats tourmaline,sector 109,2.95,9365.0,4.0,5.0,3.0,0.2,Moderately Old,10.0,27.0,2851.0,0,1,0,0,0,2,51
flat,ats tourmaline,sector 109,2.25,8704.0,3.0,4.0,3.0,0.2,Moderately Old,14.0,27.0,2340.0,0,1,0,0,0,2,51
flat,ats tourmaline,sector 109,1.4,8000.0,3.0,3.0,3.0,0.2,Moderately Old,9.0,27.0,1584.0,0,0,0,0,0,2,51
flat,sbtl caladium,sector 109,1.26,6542.0,3.0,2.0,3.0,0.2,Moderately Old,8.0,19.0,1702.0,0,0,0,0,0,2,53
flat,tulip violet,sector 69,1.7,8625.0,4.0,4.0,1.0,0.2,Moderately Old,12.0,14.0,1783.0,0,0,0,0,0,2,61
flat,tulip violet,sector 69,1.43,9039.0,3.0,3.0,2.0,0.2,Moderately Old,1.0,14.0,1428.0,0,0,0,1,0,2,66
flat,tulip violet,sector 69,1.3,8286.0,3.0,3.0,1.0,0.2,Moderately Old,12.0,14.0,1419.0,0,0,0,1,0,2,59
flat,tulip violet,sector 69,1.32,8413.0,3.0,3.0,1.0,0.2,Moderately Old,12.0,14.0,1419.0,0,0,0,1,0,2,59
flat,tulip violet,sector 69,2.0,9950.0,4.0,4.0,2.0,0.2,Moderately Old,0.0,14.0,1819.0,0,0,0,0,0,2,68
flat,tulip violet,sector 69,1.43,8888.0,3.0,3.0,2.0,0.2,Moderately Old,1.0,14.0,1455.0,0,0,0,1,0,2,59
flat,dlf the ultima,sector 81,3.46,12047.0,4.0,4.0,3.0,0.2,New Property,10.0,28.0,2599.0,0,1,0,0,0,1,84
flat,dlf the ultima,sector 81,2.25,10553.0,3.0,3.0,3.0,0.2,New Property,6.0,30.0,1930.0,0,1,0,0,0,1,84
flat,ats kocoon,sector 109,1.7,9742.0,3.0,3.0,3.0,0.2,Moderately Old,21.0,22.0,1550.0,0,0,0,0,0,2,35
flat,sbtl caladium,sector 109,1.8,7073.0,3.0,3.0,3.0,0.2,Moderately Old,10.0,19.0,2000.0,0,0,0,0,0,2,84
flat,sbtl caladium,sector 109,1.35,7181.0,3.0,2.0,3.0,0.2,Moderately Old,12.0,19.0,1477.0,0,0,0,0,0,2,75
flat,m3m golfestate,sector 65,5.4,18127.0,3.0,4.0,3.0,0.2,Moderately Old,19.0,40.0,2696.0,1,1,0,0,0,0,84
flat,shree arihant apartment,sector 54,1.55,7381.0,3.0,3.0,3.0,0.2,Moderately Old,3.0,9.0,2000.0,0,0,0,1,1,0,59
flat,m3m skywalk,sector 74,1.6,9512.0,2.0,2.0,2.0,0.2,Moderately Old,26.0,30.0,1508.0,0,0,0,0,0,0,84
flat,the lions cghs,sector 56,2.09,8708.0,4.0,4.0,3.0,0.2,Moderately Old,7.0,9.0,2300.0,0,0,0,0,1,0,59
flat,sunischit apartments,sector 54,1.75,7955.0,3.0,3.0,3.0,0.2,Moderately Old,6.0,9.0,2100.0,0,1,0,0,0,0,52
flat,emaar palm gardens,sector 83,1.38,8023.0,3.0,3.0,3.0,0.2,Moderately Old,5.0,15.0,1350.0,0,1,0,0,0,0,8
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,3.0,3.0,3.0,0.2,Moderately Old,3.0,4.0,1600.0,1,1,0,0,0,0,35
flat,dlf the ultima,sector 81,2.4,11412.0,3.0,4.0,3.0,0.2,Moderately Old,19.0,30.0,1903.0,0,1,0,0,0,1,84
flat,emaar palm gardens,sector 83,1.72,9053.0,3.0,3.0,3.0,0.2,Moderately Old,4.0,16.0,1600.0,0,1,0,0,0,0,75
flat,umang monsoon breeze,sector 78,0.88,4746.0,3.0,4.0,3.0,0.2,Moderately Old,8.0,12.0,1668.0,0,1,0,1,0,2,67
flat,emaar palm gardens,sector 83,3.15,8400.0,5.0,7.0,3.0,0.2,Moderately Old,15.0,16.0,3200.0,0,1,0,0,0,0,75
flat,bptp terra,sector 37d,1.72,9498.0,3.0,3.0,3.0,0.2,Moderately Old,9.0,19.0,1373.0,1,0,0,0,0,0,15
flat,m3m skywalk,sector 74,1.47,10954.0,2.0,2.0,3.0,0.2,New Property,26.0,30.0,1281.0,0,0,0,0,0,0,31
flat,chd avenue,sector 71,1.1,6104.0,3.0,4.0,3.0,0.2,Moderately Old,3.0,14.0,1631.0,0,1,0,0,0,2,21
flat,chd avenue,sector 71,1.32,6019.0,4.0,4.0,3.0,0.2,Moderately Old,14.0,14.0,1985.0,0,1,0,0,0,2,46
flat,chd avenue,sector 71,1.3,5532.0,4.0,4.0,3.0,0.2,Moderately Old,5.0,14.0,2127.0,0,1,0,0,0,2,76
flat,chd avenue,sector 71,1.35,5745.0,4.0,4.0,3.0,0.2,Moderately Old,8.0,22.0,2127.0,0,1,0,0,0,2,21
flat,bptp mansions park prime,sector 66,3.0,10854.0,4.0,4.0,3.0,0.2,Moderately Old,3.0,18.0,2700.0,1,1,0,1,1,0,84
flat,dlf the skycourt,sector 86,1.6,8294.0,3.0,3.0,3.0,0.2,Moderately Old,9.0,19.0,1548.0,0,0,0,0,1,0,77
flat,bestech park view city,sector 49,3.0,12589.0,4.0,4.0,3.0,0.2,Moderately Old,5.0,14.0,2200.0,0,1,0,1,0,0,76
flat,hsiidc sidco aravali,sector 1 imt manesar,0.9,3478.0,3.0,3.0,3.0,0.2,Moderately Old,8.0,10.0,1900.0,0,1,0,0,0,2,23
flat,sunischit apartments,sector 54,1.75,7955.0,3.0,4.0,3.0,0.2,Moderately Old,5.0,9.0,1900.0,0,1,0,0,0,0,53
flat,shapoorji pallonji joyville gurugram,sector 102,2.0,10799.0,3.0,3.0,3.0,0.2,Moderately Old,9.0,26.0,1676.0,0,0,0,0,0,2,35
flat,shapoorji pallonji joyville gurugram,sector 102,1.8,10638.0,3.0,3.0,3.0,0.2,Moderately Old,5.0,26.0,1531.0,0,0,0,0,0,2,35
flat,ats kocoon,sector 109,1.6,9169.0,3.0,3.0,3.0,0.2,Moderately Old,10.0,20.0,1550.0,0,0,0,0,0,2,55
flat,mahindra aura,sector 110,1.4,9655.0,3.0,3.0,3.0,0.2,Moderately Old,10.0,14.0,1550.0,0,0,0,0,0,0,75
flat,mahindra aura,sector 110,1.8,8815.0,3.0,3.0,3.0,0.2,Moderately Old,7.0,18.0,1850.0,0,1,0,0,0,0,68
flat,bestech park view spa next,sector 67,2.7,11489.0,4.0,4.0,3.0,0.2,Moderately Old,9.0,14.0,2127.0,0,1,0,1,0,0,66
flat,dlf the skycourt,sector 86,1.55,8031.0,3.0,3.0,3.0,0.2,Moderately Old,5.0,19.0,1900.0,0,0,0,0,0,2,35
flat,mapsko royale ville,sector 82,1.15,6425.0,3.0,4.0,2.0,0.2,Moderately Old,15.0,18.0,1620.0,0,1,0,1,0,0,61
flat,emaar gurgaon greens,sector 102,1.49,9030.0,3.0,3.0,3.0,0.2,Moderately Old,10.0,14.0,1315.0,0,0,0,0,0,0,75
flat,emaar imperial gardens,sector 102,1.91,9550.0,3.0,4.0,2.0,0.2,Moderately Old,17.0,20.0,1587.0,1,1,0,0,0,0,75
flat,vatika city homes,sector 83,1.05,8571.0,3.0,3.0,3.0,0.2,Moderately Old,8.0,8.0,1468.0,0,0,0,1,0,0,67
flat,indiabulls centrum park,sector 103,2.14,7443.0,4.0,6.0,3.0,0.2,Moderately Old,7.0,18.0,2718.0,0,1,0,0,0,2,75
flat,bestech park view residency,sector 2,1.02,7208.0,2.0,2.0,3.0,0.2,Moderately Old,11.0,14.0,1281.0,0,0,0,0,0,2,68
flat,ireo skyon,sector 60,2.5,16129.0,2.0,3.0,2.0,0.2,Moderately Old,4.0,39.0,1403.0,1,0,0,0,0,2,58
flat,pioneer park,sector 61,2.0,11765.0,3.0,3.0,3.0,0.2,Moderately Old,24.0,32.0,1539.0,0,0,0,0,0,0,51
flat,dhoot time residency,sector 63,2.2,12813.0,3.0,4.0,3.0,0.2,New Property,8.0,19.0,1554.0,1,0,0,0,0,0,46
flat,experion the heartsong,sector 108,1.65,8238.0,3.0,4.0,3.0,0.2,Moderately Old,3.0,14.0,1771.32,1,0,0,0,0,0,44
flat,aipl the peaceful homes,sector 70a,1.6,9587.0,2.0,2.0,2.0,0.2,Moderately Old,22.0,30.0,1416.0,0,0,0,0,0,2,58
flat,vatika the seven lamps,sector 82,0.85,6538.0,2.0,2.0,2.0,0.2,Moderately Old,0.0,16.0,1177.0,0,0,0,0,0,0,35
flat,emaar gurgaon greens,sector 102,1.4,8485.0,3.0,3.0,3.0,0.2,Moderately Old,3.0,14.0,1315.0,0,1,0,0,0,2,46
flat,dlf wellington estate,sector 43,2.09,14615.0,3.0,3.0,2.0,0.2,Old Property,11.0,14.0,1294.0,0,0,0,0,0,0,58
flat,orchid petals,sector 49,2.51,12179.0,3.0,3.0,3.0,0.2,Old Property,7.0,14.0,1865.0,1,0,0,0,0,0,53
flat,sunischit apartments,sector 54,1.69,7953.0,3.0,3.0,3.0,0.2,Old Property,5.0,9.0,1991.0,0,1,0,0,0,0,29
flat,bestech park view residency,sector 2,0.98,6931.0,2.0,2.0,3.0,0.2,Moderately Old,11.0,14.0,1281.0,0,0,0,0,0,2,59
flat,experion the heartsong,sector 108,2.0,7197.0,4.0,4.0,3.0,0.2,Moderately Old,10.0,14.0,2500.0,0,1,0,1,0,0,84
flat,orchid petals,sector 49,1.95,9974.0,3.0,3.0,3.0,0.2,Old Property,2.0,14.0,1634.0,0,0,0,0,0,0,67
flat,dlf carlton estate,sector 43,2.1,15419.0,3.0,3.0,1.0,0.2,Old Property,2.0,19.0,1233.0,0,0,1,0,0,0,67
flat,kiran residency,sector 56,1.55,7750.0,3.0,3.0,3.0,0.2,Old Property,5.0,9.0,1810.0,0,1,0,0,0,0,35
flat,vatika city,sector 49,1.98,9074.0,3.0,4.0,3.0,0.2,Moderately Old,9.0,9.0,1750.75,0,1,0,0,0,0,58
flat,the lions cghs,sector 56,2.05,8542.0,4.0,4.0,3.0,0.2,Old Property,8.0,9.0,2666.0,0,0,0,0,0,0,35
flat,pgr shree kripaluji apartment,sector 52,1.4,6087.0,3.0,3.0,3.0,0.2,Moderately Old,8.0,12.0,2555.0,0,0,0,0,0,0,44
flat,ats tourmaline,sector 109,1.4,8000.0,3.0,3.0,3.0,0.2,Moderately Old,8.0,27.0,1466.0,0,0,1,0,0,2,75
flat,indiabulls centrum park,sector 103,2.36,9183.0,4.0,6.0,3.0,0.2,Moderately Old,8.0,18.0,2729.0,0,1,0,0,0,0,84
flat,ats kocoon,sector 109,1.65,10645.0,3.0,3.0,3.0,0.2,Moderately Old,19.0,24.0,1650.0,0,0,1,0,0,0,75
flat,puri diplomatic greens,sector 111,2.65,13590.0,3.0,4.0,2.0,0.2,Moderately Old,7.0,21.0,2086.0,0,1,0,0,0,0,75
flat,ats triumph,sector 104,2.63,9564.0,4.0,4.0,3.0,0.2,Moderately Old,21.0,27.0,2953.0,0,1,0,0,0,0,84
flat,puri emerald bay,sector 104,2.25,10465.0,3.0,4.0,3.0,0.2,Moderately Old,4.0,29.0,2303.0,0,1,0,0,0,0,75
flat,ats triumph,sector 104,2.55,13077.0,4.0,4.0,3.0,0.2,Moderately Old,21.0,27.0,2509.0,0,1,0,0,0,2,75
flat,indiabulls centrum park,sector 103,1.15,7765.0,2.0,2.0,3.0,0.2,Moderately Old,8.0,18.0,1250.0,1,0,0,0,0,0,75
flat,sagar apartment,sector 56,1.45,7250.0,3.0,3.0,3.0,0.2,Old Property,7.0,8.0,1900.0,1,1,0,1,1,2,76
