property_type,sector,bedRoom,bathroom,balcony,agePossession,floor_num,total_floors,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
flat,sector 56,1.0,2.0,1.0,Old Property,0.0,3.0,794.0,0,0,0,Medium,Low Floor,0.55
flat,sector 71,1.0,1.0,0.0,New Property,6.0,6.0,682.97,0,0,0,Low,Low Floor,0.9
flat,sector 111,1.0,1.0,1.0,Moderately Old,2.0,10.0,438.0,0,0,2,Medium,Low Floor,0.5
flat,sector 65,3.0,3.0,3.0,Under Construction,45.0,47.0,2654.0,1,0,0,Medium,Low Floor,2.86
flat,sector 52,1.0,1.0,0.0,Moderately Old,0.0,4.0,325.0,0,0,1,Medium,Low Floor,0.29
flat,sector 103,2.0,3.0,3.0,Moderately Old,1.0,11.0,1450.0,1,0,1,High,Low Floor,0.89
flat,sector 103,3.0,4.0,3.0,New Property,9.0,11.0,1991.0,1,0,0,Medium,Low Floor,1.12
flat,sector 92,3.0,3.0,1.0,Moderately Old,0.0,12.0,640.02,0,0,0,Low,Low Floor,0.5
flat,sector 99a,3.0,5.0,3.0,New Property,6.0,20.0,1997.03,0,0,0,Low,Low Floor,1.4
flat,sector 90,4.0,4.0,3.0,Moderately Old,5.0,29.0,2215.0,0,0,1,Medium,Low Floor,2.05
flat,sohna road,2.0,2.0,3.0,Moderately Old,10.0,18.0,1457.0,0,0,0,Medium,Low Floor,0.87
flat,sector 66,2.0,2.0,2.0,Moderately Old,6.0,23.0,1157.98,0,0,0,Medium,Low Floor,1.32
flat,sector 86,2.0,2.0,3.0,Moderately Old,10.0,21.0,1480.04,0,0,0,Medium,Low Floor,1.3
flat,sohna road,3.0,2.0,3.0,New Property,3.0,4.0,1209.97,0,0,0,Medium,Low Floor,0.95
flat,sector 92,3.0,3.0,1.0,Moderately Old,2.0,12.0,833.0,0,0,0,Low,Low Floor,0.42
flat,sector 85,3.0,3.0,1.0,Moderately Old,1.0,12.0,1484.99,0,0,0,Medium,Low Floor,0.88
flat,sector 49,4.0,3.0,3.0,Old Property,4.0,13.0,2753.94,0,0,0,Medium,Low Floor,2.0
flat,sector 54,3.0,3.0,3.0,Old Property,8.0,14.0,2341.04,1,0,0,High,Low Floor,3.85
flat,sector 113,5.0,4.0,3.0,New Property,0.0,25.0,3461.0,0,0,2,Medium,Low Floor,3.72
flat,sector 37d,2.0,2.0,3.0,New Property,9.0,13.0,755.0,0,0,0,Medium,Low Floor,0.68
flat,sector-33 sohna,2.0,2.0,2.0,Under Construction,4.0,22.0,99.0,0,0,0,High,Low Floor,1.31
flat,sector-33 sohna,3.0,3.0,3.0,Under Construction,2.0,22.0,2597.0,1,0,0,Low,Low Floor,1.65
flat,sector 77,3.0,4.0,3.0,New Property,6.0,13.0,2000.04,1,0,1,Low,Low Floor,1.9
flat,sector 91,4.0,3.0,3.0,Moderately Old,0.0,13.0,3019.0,0,0,2,Medium,Low Floor,1.8
flat,sector 102,2.0,2.0,1.0,Moderately Old,14.0,14.0,596.97,0,0,2,Medium,Low Floor,0.45
flat,sector 52,3.0,3.0,3.0,Moderately Old,7.0,10.0,2349.97,1,0,0,Low,Low Floor,1.85
flat,sector 95,2.0,2.0,3.0,New Property,9.0,23.0,899.97,0,0,0,Medium,Low Floor,0.8
flat,sector 67,3.0,3.0,3.0,Moderately Old,2.0,3.0,1553.98,0,0,0,Low,Low Floor,1.0
flat,sector 84,2.0,2.0,3.0,Moderately Old,3.0,10.0,1609.96,0,0,1,High,Low Floor,1.2
flat,sohna road,3.0,2.0,2.0,New Property,4.0,4.0,1081.02,0,0,0,Low,Low Floor,0.85
flat,sohna road,2.0,2.0,2.0,Moderately Old,14.0,19.0,813.0,0,0,0,High,Low Floor,0.35
flat,sector 88a,2.0,2.0,1.0,New Property,12.0,12.0,141.0,0,0,0,Medium,Low Floor,1.15
flat,sector 92,4.0,4.0,3.0,Moderately Old,9.0,9.0,2093.04,0,0,0,Low,Low Floor,1.0
flat,sector 91,2.0,2.0,3.0,Moderately Old,8.0,13.0,1404.04,0,0,0,High,Low Floor,0.96
flat,sector 86,3.0,3.0,3.0,Moderately Old,12.0,22.0,1929.97,1,0,0,High,Low Floor,1.3
flat,sector 28,3.0,5.0,3.0,Old Property,8.0,10.0,2862.01,0,0,0,Low,Low Floor,3.0
flat,sector 89,3.0,3.0,2.0,New Property,1.0,4.0,1499.95,0,0,0,Medium,Low Floor,1.3
flat,sector 43,4.0,4.0,3.0,Moderately Old,4.0,12.0,3188.0,1,0,0,Low,Low Floor,2.5
flat,sector 77,3.0,3.0,3.0,New Property,22.0,24.0,2000.04,1,0,1,Medium,Low Floor,2.25
flat,sector 81,3.0,2.0,3.0,Moderately Old,3.0,15.0,1660.01,0,0,0,Low,Low Floor,1.45
flat,sector 79,2.0,2.0,3.0,Moderately Old,9.0,15.0,1495.0,0,0,0,High,Low Floor,1.45
flat,sector 76,3.0,3.0,2.0,Under Construction,0.0,4.0,1671.96,0,0,0,Medium,Low Floor,1.9
flat,sector 92,3.0,3.0,1.0,New Property,12.0,12.0,833.0,0,0,2,High,Low Floor,0.5
flat,sector 68,3.0,2.0,3.0,New Property,9.0,15.0,1508.02,0,0,0,Low,Low Floor,1.45
flat,sector 89,2.0,2.0,2.0,Under Construction,4.0,4.0,1102.98,0,0,0,Medium,Low Floor,1.05
flat,sector 57,5.0,6.0,3.0,Moderately Old,19.0,19.0,5009.95,1,0,1,High,Low Floor,5.5
flat,sector 95,2.0,2.0,2.0,Moderately Old,10.0,17.0,1364.0,0,0,0,Low,Low Floor,0.56
flat,sector 95,2.0,2.0,2.0,Moderately Old,10.0,17.0,1364.0,0,0,0,Low,Low Floor,0.57
flat,sector 104,3.0,4.0,3.0,New Property,15.0,21.0,2980.0,1,0,0,High,Low Floor,2.3
flat,sector 70,3.0,5.0,3.0,New Property,7.0,18.0,1949.99,1,0,0,Low,Low Floor,1.75
flat,sector 102,3.0,3.0,3.0,Moderately Old,8.0,14.0,1650.0,0,0,0,Medium,Low Floor,1.6
flat,sector 62,3.0,3.0,3.0,New Property,33.0,33.0,3367.0,1,0,1,Medium,Low Floor,3.95
flat,sector 37c,2.0,2.0,1.0,Moderately Old,9.0,11.0,925.05,0,0,0,Medium,Low Floor,0.38
flat,sector 95,2.0,2.0,2.0,New Property,12.0,14.0,670.05,0,0,1,Medium,Low Floor,0.41
flat,sector 92,4.0,4.0,3.0,New Property,15.0,23.0,2019.95,0,0,0,Low,Low Floor,1.0
flat,sector 37d,3.0,3.0,2.0,Under Construction,2.0,19.0,911.0,0,0,0,Low,Low Floor,0.5
flat,sector 92,3.0,2.0,2.0,Moderately Old,3.0,15.0,1725.0,0,0,0,Low,Low Floor,0.8
flat,sector 37c,3.0,3.0,2.0,New Property,0.0,14.0,1760.01,0,0,0,Medium,Low Floor,0.86
flat,sector 86,3.0,2.0,1.0,New Property,2.0,13.0,1690.04,0,0,0,High,Low Floor,1.25
flat,sector 65,3.0,3.0,3.0,Moderately Old,9.0,40.0,3362.97,0,0,2,Low,Low Floor,5.9
flat,sector 31,3.0,2.0,2.0,Moderately Old,1.0,6.0,1650.0,0,0,2,Medium,Low Floor,1.2
flat,sohna road,2.0,2.0,3.0,Under Construction,8.0,18.0,1457.0,0,0,0,Low,Low Floor,0.95
flat,sector 66,3.0,3.0,2.0,New Property,12.0,17.0,1949.99,1,0,2,High,Low Floor,2.8
flat,sohna road,2.0,2.0,2.0,New Property,12.0,13.0,650.03,0,0,0,Low,Low Floor,0.28
flat,sector 102,3.0,3.0,2.0,New Property,1.0,26.0,1691.98,0,0,0,Medium,Low Floor,2.03
flat,sector 99a,2.0,1.0,0.0,Moderately Old,12.0,12.0,586.0,0,0,0,Low,Low Floor,0.3
flat,sector 9a,3.0,3.0,3.0,Old Property,6.0,10.0,1679.0,0,0,0,Medium,Low Floor,0.75
flat,sector 70a,4.0,3.0,3.0,Moderately Old,1.0,2.0,2472.0,0,0,1,Medium,Low Floor,1.7
flat,sector 112,2.0,2.0,3.0,Moderately Old,9.0,28.0,1952.0,1,1,1,Medium,Low Floor,3.1
flat,sector 99,2.0,2.0,2.0,New Property,9.0,14.0,899.97,0,0,0,Medium,Low Floor,0.4
flat,sector 3,2.0,2.0,2.0,Under Construction,6.0,17.0,1879.0,0,0,0,Medium,Low Floor,1.3
flat,sohna road,2.0,2.0,2.0,New Property,5.0,14.0,749.0,0,0,0,Medium,Low Floor,0.26
flat,sohna road,2.0,2.0,1.0,Moderately Old,12.0,14.0,569.95,0,0,0,Medium,Low Floor,0.24
flat,sector 67,2.0,2.0,1.0,New Property,8.0,13.0,1041.0,0,0,0,Medium,Low Floor,0.56
flat,sector 31,4.0,5.0,3.0,Moderately Old,1.0,1.0,2942.96,1,0,0,High,Low Floor,5.5
flat,sector 91,4.0,4.0,3.0,Moderately Old,6.0,21.0,3050.0,1,0,0,High,Low Floor,1.8
flat,sector 86,3.0,3.0,1.0,Moderately Old,14.0,19.0,1929.0,0,0,0,Medium,Low Floor,1.6
flat,sector 111,2.0,2.0,1.0,Under Construction,4.0,18.0,1477.99,0,0,0,Medium,Low Floor,0.96
flat,sector 109,3.0,2.0,2.0,Moderately Old,3.0,14.0,1457.0,0,0,1,Medium,Low Floor,0.79
flat,sohna road,2.0,2.0,2.0,New Property,2.0,10.0,623.01,0,0,0,Medium,Low Floor,0.42
flat,sector 63,3.0,3.0,3.0,New Property,3.0,4.0,2033.95,0,0,1,Low,Low Floor,3.35
flat,sector 48,3.0,4.0,3.0,Moderately Old,14.0,16.0,5595.0,0,0,0,High,Low Floor,5.0
flat,sector 70,3.0,2.0,2.0,Moderately Old,3.0,11.0,1262.0,0,0,0,Medium,Low Floor,1.0
flat,sector 48,3.0,4.0,3.0,Moderately Old,3.0,16.0,2556.96,0,0,0,Low,Low Floor,2.75
flat,sector 108,2.0,2.0,2.0,New Property,14.0,24.0,1381.01,0,0,1,High,Low Floor,2.4
flat,sector 63a,3.0,3.0,3.0,Under Construction,4.0,4.0,260.0,0,0,0,Medium,Low Floor,3.15
flat,sohna road,2.0,2.0,3.0,New Property,3.0,17.0,1464.97,0,0,0,High,Low Floor,0.95
flat,sector-33 sohna,3.0,2.0,3.0,New Property,20.0,24.0,145.0,0,0,0,Medium,Low Floor,1.4
flat,sector-33 sohna,3.0,3.0,3.0,New Property,1.0,13.0,1590.04,0,0,0,Medium,Low Floor,2.15
flat,sector 91,3.0,3.0,3.0,Moderately Old,0.0,13.0,3019.0,0,0,2,Medium,Low Floor,1.8
flat,sector 99a,2.0,2.0,2.0,New Property,6.0,12.0,683.0,0,0,0,Medium,Low Floor,0.31
flat,sector 37d,3.0,3.0,2.0,Under Construction,2.0,4.0,1698.0,0,0,0,Medium,Low Floor,1.07
flat,sector 108,2.0,2.0,2.0,Moderately Old,12.0,12.0,1505.01,0,0,0,Low,Low Floor,0.7
flat,sohna road,3.0,2.0,3.0,Moderately Old,13.0,17.0,1457.0,0,0,0,Low,Low Floor,1.1
flat,sector 50,2.0,2.0,2.0,Moderately Old,2.0,2.0,1286.0,0,0,0,Medium,Low Floor,1.05
flat,sohna road,2.0,2.0,1.0,Moderately Old,11.0,14.0,681.03,0,0,1,Medium,Low Floor,0.25
flat,sector 89,2.0,2.0,2.0,Moderately Old,3.0,11.0,850.03,0,0,0,Low,Low Floor,0.42
flat,sector 63a,2.0,2.0,2.0,Under Construction,2.0,4.0,1640.0,0,0,0,Medium,Low Floor,2.1
flat,sector 95,1.0,1.0,1.0,Moderately Old,14.0,14.0,4179.0,0,0,0,Medium,Low Floor,0.19
flat,sector 51,4.0,4.0,3.0,Moderately Old,1.0,13.0,2300.03,0,0,0,Medium,Low Floor,2.1
flat,sector 92,4.0,4.0,3.0,Moderately Old,8.0,23.0,2654.0,0,0,0,Medium,Low Floor,1.44
flat,sector 92,3.0,3.0,2.0,Moderately Old,6.0,23.0,1869.0,0,0,0,Medium,Low Floor,0.71
flat,sohna road,1.0,1.0,1.0,Moderately Old,2.0,10.0,513.0,0,0,0,Low,Low Floor,0.21
flat,sector 102,3.0,3.0,3.0,Under Construction,15.0,18.0,1826.96,0,0,0,High,Low Floor,2.5
flat,sector 95,2.0,2.0,2.0,New Property,12.0,14.0,670.05,0,0,1,Medium,Low Floor,0.41
flat,sector 92,3.0,1.0,3.0,Moderately Old,1.0,4.0,1541.0,0,0,1,High,Low Floor,0.56
flat,sector 2,2.0,2.0,2.0,Moderately Old,8.0,8.0,799.97,0,0,0,Low,Low Floor,0.35
flat,sector 1 imt manesar,3.0,3.0,3.0,Old Property,2.0,9.0,2587.96,1,0,2,Low,Low Floor,0.9
flat,sector 81,3.0,3.0,3.0,Old Property,8.0,15.0,2329.0,0,0,0,High,Low Floor,1.35
flat,sector 113,3.0,3.0,3.0,Moderately Old,12.0,12.0,1805.97,0,0,0,Medium,Low Floor,2.0
flat,sector 69,2.0,1.0,1.0,Moderately Old,11.0,11.0,684.0,0,0,0,Low,Low Floor,0.6
flat,sector 108,2.0,2.0,2.0,Moderately Old,0.0,6.0,2060.0,0,0,0,Low,Low Floor,1.0
flat,sector 92,4.0,4.0,2.0,Moderately Old,2.0,4.0,1749.99,0,1,2,High,Low Floor,0.87
flat,sector 70a,2.0,2.0,3.0,Moderately Old,19.0,20.0,1419.97,0,0,1,Medium,Low Floor,1.3
flat,sector 95,2.0,2.0,2.0,Moderately Old,6.0,13.0,872.0,0,0,0,Low,Low Floor,0.48
flat,sector 107,2.0,2.0,3.0,Moderately Old,1.0,14.0,1366.05,0,0,0,High,Low Floor,0.94
flat,sector 69,2.0,2.0,2.0,Under Construction,4.0,12.0,1095.01,0,0,0,Low,Low Floor,0.75
flat,sector 71,2.0,2.0,1.0,Moderately Old,10.0,13.0,639.05,0,0,1,Low,Low Floor,0.65
flat,sector-33 sohna,3.0,3.0,3.0,New Property,5.0,13.0,1798.97,0,0,1,Medium,Low Floor,1.7
flat,sector 7,3.0,2.0,1.0,New Property,1.0,4.0,1041.0,0,0,0,Low,Low Floor,0.48
flat,sector 23,2.0,2.0,1.0,Moderately Old,1.0,4.0,1099.96,0,0,1,Low,Low Floor,0.55
flat,sector 63a,1.0,1.0,0.0,Under Construction,7.0,7.0,692.98,0,0,0,Low,Low Floor,0.7
flat,sector 63a,2.0,2.0,2.0,Under Construction,2.0,4.0,1366.0,0,0,0,Low,Low Floor,1.55
flat,sector 51,1.0,1.0,2.0,Old Property,0.0,1.0,509.99,0,0,0,Low,Low Floor,0.3
flat,sector 83,2.0,2.0,2.0,Moderately Old,3.0,18.0,1244.95,0,0,0,Low,Low Floor,0.87
flat,sector 73,2.0,2.0,2.0,New Property,13.0,13.0,1692.0,0,0,0,Low,Low Floor,1.0
flat,sector 67a,2.0,2.0,2.0,New Property,-1.0,13.0,1295.97,0,0,0,Low,Low Floor,1.3
flat,new,4.0,4.0,2.0,Under Construction,4.0,10.0,4554.0,1,0,1,High,Low Floor,4.0
flat,sector 89,3.0,3.0,3.0,New Property,12.0,22.0,2149.98,1,0,0,Low,Low Floor,1.85
flat,sector 70,3.0,5.0,0.0,Moderately Old,0.0,21.0,1949.99,0,0,0,Low,Low Floor,1.75
flat,sector 53,3.0,4.0,3.0,New Property,12.0,15.0,2894.95,0,0,0,Medium,Low Floor,4.8
flat,sector-33 sohna,3.0,2.0,3.0,New Property,18.0,22.0,1557.0,0,0,0,Medium,Low Floor,1.3
flat,sector 37c,3.0,3.0,3.0,Moderately Old,9.0,9.0,1435.04,0,0,0,Low,Low Floor,0.9
flat,sector 43,4.0,4.0,3.0,Moderately Old,18.0,18.0,2800.98,0,0,0,Low,Low Floor,5.8
flat,sector 70a,2.0,2.0,2.0,Moderately Old,16.0,16.0,1261.96,0,0,0,Low,Low Floor,1.4
flat,sector 71,2.0,2.0,0.0,Moderately Old,5.0,5.0,1199.96,0,0,0,Low,Low Floor,0.95
flat,sector-33 sohna,3.0,2.0,3.0,New Property,17.0,22.0,1557.0,0,0,0,Medium,Low Floor,1.35
flat,sector 86,3.0,2.0,1.0,New Property,6.0,14.0,2199.0,0,0,0,Low,Low Floor,0.95
flat,sector 90,2.0,2.0,3.0,New Property,9.0,15.0,1351.95,0,0,0,Medium,Low Floor,0.7
flat,sector 108,4.0,5.0,3.0,Moderately Old,2.0,14.0,2779.02,1,0,2,High,Low Floor,3.0
flat,sohna road,1.0,1.0,1.0,New Property,3.0,13.0,474.04,0,0,0,Medium,Low Floor,0.2
flat,sector 92,2.0,2.0,3.0,Moderately Old,2.0,4.0,999.97,0,0,0,Medium,Low Floor,0.5
flat,sector 113,3.0,3.0,2.0,Under Construction,24.0,36.0,1664.96,0,0,0,Medium,Low Floor,2.0
flat,sector 89,3.0,3.0,3.0,Under Construction,8.0,22.0,2277.0,0,0,0,Medium,Low Floor,1.7
flat,sector 36a,2.0,2.0,2.0,Moderately Old,7.0,14.0,726.03,0,0,0,High,Low Floor,0.65
flat,sector 63,4.0,4.0,3.0,New Property,15.0,15.0,3955.95,0,0,0,Medium,Low Floor,7.52
flat,sector 113,4.0,4.0,3.0,Under Construction,3.0,36.0,2990.0,1,0,0,Medium,Low Floor,2.87
flat,sector-33 sohna,2.0,2.0,3.0,New Property,1.0,22.0,101.0,0,0,0,Medium,Low Floor,1.2
flat,sector 69,2.0,1.0,1.0,Moderately Old,12.0,14.0,781.0,0,0,0,Low,Low Floor,0.6
flat,sector 70,3.0,5.0,3.0,New Property,0.0,18.0,2537.0,0,0,0,Medium,Low Floor,1.8
flat,sector 81,2.0,2.0,1.0,Moderately Old,14.0,14.0,598.04,0,0,1,Low,Low Floor,0.48
flat,sector 28,3.0,4.0,3.0,Old Property,5.0,6.0,3461.99,1,1,0,Low,Low Floor,4.3
flat,sector 89,2.0,2.0,2.0,New Property,3.0,4.0,1102.98,0,0,0,High,Low Floor,0.9
flat,sector 70a,3.0,3.0,3.0,Moderately Old,14.0,14.0,2149.98,0,0,0,Low,Low Floor,2.75
flat,sector 70a,3.0,3.0,3.0,Moderately Old,2.0,3.0,1700.05,0,0,2,Medium,Low Floor,1.2
flat,sector 106,1.0,1.0,1.0,New Property,18.0,26.0,911.0,0,0,0,High,Low Floor,0.46
flat,sector 37d,3.0,3.0,2.0,Under Construction,2.0,4.0,1685.0,0,0,0,Low,Low Floor,1.1
flat,sector 68,2.0,2.0,3.0,New Property,8.0,35.0,1244.95,0,0,0,Medium,Low Floor,1.15
flat,sector 52,1.0,1.0,0.0,Moderately Old,-0.5,1.0,601.0,0,0,1,Low,Low Floor,0.45
flat,sohna road,2.0,2.0,1.0,New Property,10.0,12.0,691.0,0,0,0,Low,Low Floor,0.45
flat,sector 93,2.0,2.0,0.0,Moderately Old,0.0,16.0,730.01,0,0,0,Low,Low Floor,0.4
flat,sohna road,2.0,2.0,2.0,Moderately Old,1.0,1.0,899.97,0,0,0,Low,Low Floor,0.4
flat,sector 65,2.0,2.0,3.0,Under Construction,5.0,35.0,1865.0,0,0,0,Medium,Low Floor,2.25
flat,sector 63,3.0,3.0,3.0,New Property,1.0,4.0,3399.99,0,0,0,High,Low Floor,3.4
flat,sector 82,4.0,3.0,0.0,Moderately Old,1.0,1.0,1800.05,0,0,0,Medium,Low Floor,1.45
flat,sector 69,2.0,3.0,0.0,Moderately Old,0.0,15.0,1099.96,0,0,0,Low,Low Floor,1.2
flat,sector 65,2.0,2.0,3.0,Under Construction,4.0,34.0,1260.99,0,0,0,Medium,Low Floor,1.9
flat,sector 88a,3.0,3.0,3.0,New Property,12.0,12.0,1825.02,0,0,0,Medium,Low Floor,1.65
flat,sector 74,3.0,3.0,3.0,New Property,13.0,30.0,2018.02,0,1,0,High,Low Floor,2.7
flat,sohna road,2.0,2.0,3.0,New Property,4.0,4.0,845.29,0,0,0,Medium,Low Floor,0.54
flat,sohna road,1.0,1.0,1.0,New Property,1.0,13.0,911.0,0,0,0,Medium,Low Floor,0.22
flat,sohna road,2.0,2.0,2.0,Moderately Old,9.0,13.0,625.0,0,0,0,Medium,Low Floor,0.29
flat,sector 11,2.0,2.0,0.0,Moderately Old,11.0,11.0,761.01,0,0,0,Low,Low Floor,0.33
flat,sector 104,1.0,1.0,1.0,Moderately Old,3.0,3.0,300.96,0,0,0,Low,Low Floor,0.2
flat,sector 103,3.0,3.0,3.0,Moderately Old,1.0,1.0,1845.04,0,0,0,Low,Low Floor,1.57
flat,sector 37d,2.0,2.0,2.0,Under Construction,2.0,4.0,950.02,0,0,0,Low,Low Floor,0.8
flat,sector 37d,3.0,3.0,3.0,Under Construction,3.0,4.0,1874.0,0,0,0,Medium,Low Floor,1.35
flat,sector 69,4.0,4.0,1.0,Moderately Old,12.0,14.0,2559.0,0,0,0,Medium,Low Floor,2.0
flat,sohna road,3.0,2.0,3.0,Moderately Old,4.0,4.0,1209.97,0,0,0,Medium,Low Floor,0.87
flat,sohna road,2.0,2.0,2.0,Moderately Old,3.0,12.0,1264.0,0,0,0,Medium,Low Floor,0.78
flat,sector 71,2.0,2.0,2.0,Moderately Old,5.0,15.0,1198.02,0,0,1,High,Low Floor,0.95
flat,sector 92,3.0,2.0,3.0,Moderately Old,0.0,17.0,2349.97,0,0,0,Low,Low Floor,1.1
flat,sector 63a,3.0,3.0,3.0,Under Construction,4.0,4.0,2149.98,1,0,0,Medium,Low Floor,3.3
flat,sector 51,1.0,1.0,0.0,Moderately Old,0.0,2.0,94.0,0,0,0,Low,Low Floor,0.3
flat,sector-33 sohna,4.0,4.0,3.0,New Property,1.0,11.0,2777.0,1,0,1,Low,Low Floor,2.96
flat,sector 92,3.0,2.0,2.0,New Property,15.0,19.0,1298.02,0,0,0,Low,Low Floor,0.79
flat,sector 92,3.0,2.0,2.0,New Property,15.0,19.0,1298.02,0,0,0,Low,Low Floor,0.79
flat,sector-33 sohna,3.0,3.0,3.0,New Property,6.0,22.0,1757.0,1,0,0,Medium,Low Floor,1.7
flat,sector 88a,3.0,3.0,3.0,Moderately Old,4.0,14.0,1849.99,0,0,1,Medium,Low Floor,1.4
flat,sector 92,3.0,3.0,3.0,New Property,3.0,4.0,1415.02,0,0,0,Medium,Low Floor,0.58
flat,sector 79,4.0,5.0,2.0,New Property,4.0,12.0,2675.04,1,0,0,Medium,Low Floor,2.55
flat,sector 104,3.0,3.0,3.0,Under Construction,16.0,36.0,1688.96,0,0,1,High,Low Floor,1.9
flat,sector 68,2.0,2.0,3.0,New Property,4.0,15.0,1219.98,0,0,0,Medium,Low Floor,1.25
flat,sector 103,3.0,3.0,3.0,Moderately Old,15.0,18.0,2000.04,0,0,0,Medium,Low Floor,1.65
flat,sector 92,3.0,3.0,3.0,Moderately Old,2.0,5.0,1453.99,0,0,1,Medium,Low Floor,0.75
flat,sector 1a imt manesar,4.0,6.0,3.0,Moderately Old,4.0,20.0,3058.0,1,0,0,Medium,Low Floor,1.6
flat,sector 107,2.0,2.0,3.0,Moderately Old,0.0,14.0,1533.96,0,0,0,Low,Low Floor,1.15
flat,sector 104,3.0,2.0,2.0,Under Construction,4.0,26.0,1388.97,0,0,0,Medium,Low Floor,1.4
flat,sector 81,3.0,3.0,3.0,Moderately Old,1.0,14.0,2321.0,1,0,1,Medium,Low Floor,1.28
flat,sohna road,3.0,2.0,3.0,New Property,4.0,4.0,1407.0,0,0,0,High,Low Floor,0.75
flat,gwal pahari,2.0,2.0,2.0,New Property,3.0,4.0,976.0,0,0,1,Low,Low Floor,1.0
flat,sector 95,2.0,2.0,3.0,Under Construction,2.0,20.0,774.0,0,0,0,Low,Low Floor,0.4
flat,sector 70,3.0,4.0,2.0,Moderately Old,16.0,18.0,1949.99,1,0,0,Medium,Low Floor,1.75
flat,sector 65,2.0,2.0,3.0,New Property,8.0,34.0,1260.99,0,0,0,Medium,Low Floor,2.1
flat,sector 61,3.0,3.0,1.0,Under Construction,1.0,1.0,1549.03,0,0,0,Low,Low Floor,2.5
flat,sector 10a,6.0,4.0,2.0,Moderately Old,6.0,9.0,4627.0,0,0,0,Low,Low Floor,2.3
flat,sector 83,3.0,4.0,0.0,Moderately Old,9.0,9.0,1900.04,0,0,0,Low,Low Floor,1.8
flat,sector 61,3.0,3.0,2.0,New Property,3.0,4.0,2016.0,0,0,0,Low,Low Floor,2.0
flat,sector 79,2.0,2.0,3.0,Moderately Old,4.0,14.0,1991.0,0,0,0,Low,Low Floor,1.0
flat,sector 85,3.0,3.0,3.0,Moderately Old,8.0,12.0,1587.03,0,0,0,Medium,Low Floor,0.9
flat,sector 25,5.0,5.0,3.0,Old Property,2.0,2.0,6766.0,1,0,2,Low,Low Floor,8.0
flat,sector 70a,2.0,2.0,1.0,New Property,11.0,11.0,930.0,0,0,1,High,Low Floor,0.95
flat,sector 21,5.0,5.0,2.0,Old Property,2.0,4.0,2400.03,1,1,1,Medium,Low Floor,1.3
flat,sector 79,2.0,2.0,3.0,Under Construction,15.0,31.0,1848.0,0,0,0,Low,Low Floor,1.45
flat,sector 50,4.0,4.0,0.0,Moderately Old,10.0,10.0,3395.04,0,0,0,Low,Low Floor,6.75
flat,sector 37d,3.0,3.0,3.0,Under Construction,4.0,4.0,2674.0,0,0,0,Low,Low Floor,1.25
flat,sector 63,4.0,4.0,3.0,New Property,3.0,4.0,4099.0,0,0,1,Medium,Low Floor,4.49
flat,sector 43,4.0,4.0,2.0,Under Construction,1.0,4.0,3123.0,1,0,1,Medium,Low Floor,6.0
flat,gwal pahari,3.0,3.0,3.0,New Property,2.0,4.0,1861.0,0,0,1,High,Low Floor,1.53
flat,sector 92,3.0,2.0,2.0,Moderately Old,4.0,19.0,1326.0,0,0,0,Medium,Low Floor,0.7
flat,sector 84,2.0,2.0,0.0,Moderately Old,5.0,12.0,599.98,0,0,0,Low,Low Floor,0.39
flat,sohna road,2.0,2.0,3.0,New Property,3.0,4.0,1070.0,0,0,0,High,Low Floor,0.56
flat,sector 59,4.0,4.0,2.0,New Property,10.0,33.0,3395.04,1,0,0,Medium,Low Floor,6.75
flat,sector 92,3.0,2.0,3.0,Under Construction,1.0,4.0,1091.03,0,0,0,Low,Low Floor,0.99
flat,sector 85,2.0,2.0,3.0,Moderately Old,23.0,23.0,1399.95,0,0,0,Low,Low Floor,1.4
flat,sector 67a,2.0,2.0,2.0,New Property,14.0,14.0,699.98,0,0,0,Low,Low Floor,0.6
flat,sector 104,3.0,2.0,2.0,New Property,18.0,35.0,1359.05,0,0,0,Medium,Low Floor,1.35
flat,sohna road,3.0,3.0,0.0,Moderately Old,11.0,12.0,1780.03,0,0,0,Low,Low Floor,1.2
flat,sector 79,2.0,2.0,0.0,Under Construction,9.0,13.0,1295.0,0,0,0,Low,Low Floor,0.71
flat,sector 3,2.0,2.0,2.0,Old Property,2.0,3.0,950.02,0,0,0,Medium,Low Floor,0.58
flat,sector 89,3.0,3.0,2.0,Under Construction,2.0,4.0,1852.0,0,0,0,Medium,Low Floor,1.14
flat,sector 103,3.0,3.0,3.0,Moderately Old,8.0,22.0,1845.04,0,0,0,Medium,Low Floor,1.69
flat,sohna road,2.0,2.0,2.0,Under Construction,11.0,13.0,1098.99,0,0,0,Medium,Low Floor,0.48
flat,sector 102,2.0,2.0,2.0,New Property,14.0,14.0,1349.04,0,0,0,High,Low Floor,1.99
flat,sector 81,2.0,2.0,2.0,Moderately Old,7.0,15.0,1636.0,0,0,0,Low,Low Floor,0.75
flat,sector 79,3.0,3.0,3.0,Moderately Old,5.0,5.0,2243.95,0,0,0,Low,Low Floor,2.5
flat,sohna road,2.0,2.0,2.0,Moderately Old,3.0,3.0,822.04,0,0,0,Medium,Low Floor,0.58
flat,sector 86,2.0,2.0,1.0,New Property,3.0,17.0,1360.02,0,0,0,Medium,Low Floor,0.64
flat,sector 77,3.0,3.0,3.0,Moderately Old,14.0,14.0,1822.01,0,0,0,Low,Low Floor,1.2
